time,location_id,temp_max,humidity,precipitation,location_wkt
2026-05-14 03:00:00+00:00,-27.3283_-62.2249,22.93,61.86,0.0,POINT(-62.2249069 -27.3282875)
2026-05-15 03:00:00+00:00,-27.3283_-62.2249,21.96,71.93,0.0,POINT(-62.2249069 -27.3282875)
2026-05-16 03:00:00+00:00,-27.3283_-62.2249,22.46,67.33,0.11,POINT(-62.2249069 -27.3282875)
2026-05-17 03:00:00+00:00,-27.3283_-62.2249,,,,POINT(-62.2249069 -27.3282875)
2026-05-18 03:00:00+00:00,-27.3283_-62.2249,,,,POINT(-62.2249069 -27.3282875)
2026-05-19 03:00:00+00:00,-27.3283_-62.2249,,,,POINT(-62.2249069 -27.3282875)
2026-05-20 03:00:00+00:00,-27.3283_-62.2249,20.6,58.37,0.0,POINT(-62.2249069 -27.3282875)
2026-05-14 03:00:00+00:00,-37.3129_-59.9852,14.2,75.89,0.09,POINT(-59.985229 -37.3128702)
2026-05-15 03:00:00+00:00,-37.3129_-59.9852,16.86,66.69,1.96,POINT(-59.985229 -37.3128702)
2026-05-16 03:00:00+00:00,-37.3129_-59.9852,13.03,75.29,0.38,POINT(-59.985229 -37.3128702)
2026-05-17 03:00:00+00:00,-37.3129_-59.9852,,,,POINT(-59.985229 -37.3128702)
2026-05-18 03:00:00+00:00,-37.3129_-59.9852,,,,POINT(-59.985229 -37.3128702)
2026-05-19 03:00:00+00:00,-37.3129_-59.9852,,,,POINT(-59.985229 -37.3128702)
2026-05-20 03:00:00+00:00,-37.3129_-59.9852,11.49,82.58,0.26,POINT(-59.985229 -37.3128702)
2026-05-14 03:00:00+00:00,-33.5957_-60.3559,18.97,52.58,0.0,POINT(-60.3558532 -33.5957269)
2026-05-15 03:00:00+00:00,-33.5957_-60.3559,19.52,63.39,0.0,POINT(-60.3558532 -33.5957269)
2026-05-16 03:00:00+00:00,-33.5957_-60.3559,17.47,66.02,0.13,POINT(-60.3558532 -33.5957269)
2026-05-17 03:00:00+00:00,-33.5957_-60.3559,,,,POINT(-60.3558532 -33.5957269)
2026-05-18 03:00:00+00:00,-33.5957_-60.3559,,,,POINT(-60.3558532 -33.5957269)
2026-05-19 03:00:00+00:00,-33.5957_-60.3559,,,,POINT(-60.3558532 -33.5957269)
2026-05-20 03:00:00+00:00,-33.5957_-60.3559,17.55,59.08,0.0,POINT(-60.3558532 -33.5957269)
2026-05-14 03:00:00+00:00,-25.3336_-59.6849,26.29,43.0,0.0,POINT(-59.6848511 -25.3335851)
2026-05-15 03:00:00+00:00,-25.3336_-59.6849,24.55,51.64,0.0,POINT(-59.6848511 -25.3335851)
2026-05-16 03:00:00+00:00,-25.3336_-59.6849,27.24,52.53,0.02,POINT(-59.6848511 -25.3335851)
2026-05-17 03:00:00+00:00,-25.3336_-59.6849,,,,POINT(-59.6848511 -25.3335851)
2026-05-18 03:00:00+00:00,-25.3336_-59.6849,,,,POINT(-59.6848511 -25.3335851)
2026-05-19 03:00:00+00:00,-25.3336_-59.6849,,,,POINT(-59.6848511 -25.3335851)
2026-05-20 03:00:00+00:00,-25.3336_-59.6849,21.56,48.17,0.0,POINT(-59.6848511 -25.3335851)
2026-05-14 03:00:00+00:00,-27.5650_-61.8533,24.0,58.75,0.0,POINT(-61.8532774 -27.564955)
2026-05-15 03:00:00+00:00,-27.5650_-61.8533,22.61,69.3,0.0,POINT(-61.8532774 -27.564955)
2026-05-16 03:00:00+00:00,-27.5650_-61.8533,23.92,64.61,0.02,POINT(-61.8532774 -27.564955)
2026-05-17 03:00:00+00:00,-27.5650_-61.8533,,,,POINT(-61.8532774 -27.564955)
2026-05-18 03:00:00+00:00,-27.5650_-61.8533,,,,POINT(-61.8532774 -27.564955)
2026-05-19 03:00:00+00:00,-27.5650_-61.8533,,,,POINT(-61.8532774 -27.564955)
2026-05-20 03:00:00+00:00,-27.5650_-61.8533,20.98,56.25,0.0,POINT(-61.8532774 -27.564955)
2026-05-14 03:00:00+00:00,-27.4908_-61.6765,24.0,58.75,0.0,POINT(-61.6764798 -27.4907695)
2026-05-15 03:00:00+00:00,-27.4908_-61.6765,22.61,69.3,0.0,POINT(-61.6764798 -27.4907695)
2026-05-16 03:00:00+00:00,-27.4908_-61.6765,23.92,64.61,0.02,POINT(-61.6764798 -27.4907695)
2026-05-17 03:00:00+00:00,-27.4908_-61.6765,,,,POINT(-61.6764798 -27.4907695)
2026-05-18 03:00:00+00:00,-27.4908_-61.6765,,,,POINT(-61.6764798 -27.4907695)
2026-05-19 03:00:00+00:00,-27.4908_-61.6765,,,,POINT(-61.6764798 -27.4907695)
2026-05-20 03:00:00+00:00,-27.4908_-61.6765,20.98,56.25,0.0,POINT(-61.6764798 -27.4907695)
2026-05-14 03:00:00+00:00,-30.0854_-58.7873,19.85,78.93,0.0,POINT(-58.7872808 -30.085376)
2026-05-15 03:00:00+00:00,-30.0854_-58.7873,19.33,74.73,0.0,POINT(-58.7872808 -30.085376)
2026-05-16 03:00:00+00:00,-30.0854_-58.7873,20.09,77.22,0.0,POINT(-58.7872808 -30.085376)
2026-05-17 03:00:00+00:00,-30.0854_-58.7873,,,,POINT(-58.7872808 -30.085376)
2026-05-18 03:00:00+00:00,-30.0854_-58.7873,,,,POINT(-58.7872808 -30.085376)
2026-05-19 03:00:00+00:00,-30.0854_-58.7873,,,,POINT(-58.7872808 -30.085376)
2026-05-20 03:00:00+00:00,-30.0854_-58.7873,18.72,70.17,0.0,POINT(-58.7872808 -30.085376)
2026-05-14 03:00:00+00:00,-30.9479_-59.7844,17.33,74.74,0.0,POINT(-59.7844127 -30.9478684)
2026-05-15 03:00:00+00:00,-30.9479_-59.7844,19.08,71.66,0.0,POINT(-59.7844127 -30.9478684)
2026-05-16 03:00:00+00:00,-30.9479_-59.7844,18.49,72.61,0.09,POINT(-59.7844127 -30.9478684)
2026-05-17 03:00:00+00:00,-30.9479_-59.7844,,,,POINT(-59.7844127 -30.9478684)
2026-05-18 03:00:00+00:00,-30.9479_-59.7844,,,,POINT(-59.7844127 -30.9478684)
2026-05-19 03:00:00+00:00,-30.9479_-59.7844,,,,POINT(-59.7844127 -30.9478684)
2026-05-20 03:00:00+00:00,-30.9479_-59.7844,19.12,70.87,0.0,POINT(-59.7844127 -30.9478684)
2026-05-14 03:00:00+00:00,-33.4179_-63.2935,20.11,43.52,0.0,POINT(-63.2934951 -33.4179364)
2026-05-15 03:00:00+00:00,-33.4179_-63.2935,20.83,46.42,0.0,POINT(-63.2934951 -33.4179364)
2026-05-16 03:00:00+00:00,-33.4179_-63.2935,13.85,62.69,1.24,POINT(-63.2934951 -33.4179364)
2026-05-17 03:00:00+00:00,-33.4179_-63.2935,,,,POINT(-63.2934951 -33.4179364)
2026-05-18 03:00:00+00:00,-33.4179_-63.2935,,,,POINT(-63.2934951 -33.4179364)
2026-05-19 03:00:00+00:00,-33.4179_-63.2935,,,,POINT(-63.2934951 -33.4179364)
2026-05-20 03:00:00+00:00,-33.4179_-63.2935,18.69,49.31,0.0,POINT(-63.2934951 -33.4179364)
2026-05-14 03:00:00+00:00,-31.3356_-61.8181,18.24,65.17,0.0,POINT(-61.8181197 -31.335615)
2026-05-15 03:00:00+00:00,-31.3356_-61.8181,19.84,61.97,0.0,POINT(-61.8181197 -31.335615)
2026-05-16 03:00:00+00:00,-31.3356_-61.8181,16.57,67.8,0.41,POINT(-61.8181197 -31.335615)
2026-05-17 03:00:00+00:00,-31.3356_-61.8181,,,,POINT(-61.8181197 -31.335615)
2026-05-18 03:00:00+00:00,-31.3356_-61.8181,,,,POINT(-61.8181197 -31.335615)
2026-05-19 03:00:00+00:00,-31.3356_-61.8181,,,,POINT(-61.8181197 -31.335615)
2026-05-20 03:00:00+00:00,-31.3356_-61.8181,20.16,58.22,0.0,POINT(-61.8181197 -31.335615)
2026-05-14 03:00:00+00:00,-33.9008_-60.5581,18.84,53.08,0.0,POINT(-60.5581167 -33.9008159)
2026-05-15 03:00:00+00:00,-33.9008_-60.5581,19.47,62.03,0.0,POINT(-60.5581167 -33.9008159)
2026-05-16 03:00:00+00:00,-33.9008_-60.5581,15.46,68.41,0.25,POINT(-60.5581167 -33.9008159)
2026-05-17 03:00:00+00:00,-33.9008_-60.5581,,,,POINT(-60.5581167 -33.9008159)
2026-05-18 03:00:00+00:00,-33.9008_-60.5581,,,,POINT(-60.5581167 -33.9008159)
2026-05-19 03:00:00+00:00,-33.9008_-60.5581,,,,POINT(-60.5581167 -33.9008159)
2026-05-20 03:00:00+00:00,-33.9008_-60.5581,17.08,61.39,0.0,POINT(-60.5581167 -33.9008159)
2026-05-14 03:00:00+00:00,-30.3667_-62.1167,17.7,77.41,0.02,POINT(-62.116667 -30.366667)
2026-05-15 03:00:00+00:00,-30.3667_-62.1167,19.23,70.07,0.0,POINT(-62.116667 -30.366667)
2026-05-16 03:00:00+00:00,-30.3667_-62.1167,17.33,74.31,0.87,POINT(-62.116667 -30.366667)
2026-05-17 03:00:00+00:00,-30.3667_-62.1167,,,,POINT(-62.116667 -30.366667)
2026-05-18 03:00:00+00:00,-30.3667_-62.1167,,,,POINT(-62.116667 -30.366667)
2026-05-19 03:00:00+00:00,-30.3667_-62.1167,,,,POINT(-62.116667 -30.366667)
2026-05-20 03:00:00+00:00,-30.3667_-62.1167,18.58,68.99,0.0,POINT(-62.116667 -30.366667)
2026-05-14 03:00:00+00:00,-32.0670_-60.6426,18.22,63.47,0.0,POINT(-60.6426494 -32.0670391)
2026-05-15 03:00:00+00:00,-32.0670_-60.6426,19.32,69.56,0.0,POINT(-60.6426494 -32.0670391)
2026-05-16 03:00:00+00:00,-32.0670_-60.6426,17.49,71.28,0.5,POINT(-60.6426494 -32.0670391)
2026-05-17 03:00:00+00:00,-32.0670_-60.6426,,,,POINT(-60.6426494 -32.0670391)
2026-05-18 03:00:00+00:00,-32.0670_-60.6426,,,,POINT(-60.6426494 -32.0670391)
2026-05-19 03:00:00+00:00,-32.0670_-60.6426,,,,POINT(-60.6426494 -32.0670391)
2026-05-20 03:00:00+00:00,-32.0670_-60.6426,19.08,65.35,0.0,POINT(-60.6426494 -32.0670391)
2026-05-14 03:00:00+00:00,-37.1800_-62.7494,16.55,60.76,0.0,POINT(-62.7494197 -37.1799683)
2026-05-15 03:00:00+00:00,-37.1800_-62.7494,17.84,68.11,0.63,POINT(-62.7494197 -37.1799683)
2026-05-16 03:00:00+00:00,-37.1800_-62.7494,12.49,75.54,0.3,POINT(-62.7494197 -37.1799683)
2026-05-17 03:00:00+00:00,-37.1800_-62.7494,,,,POINT(-62.7494197 -37.1799683)
2026-05-18 03:00:00+00:00,-37.1800_-62.7494,,,,POINT(-62.7494197 -37.1799683)
2026-05-19 03:00:00+00:00,-37.1800_-62.7494,,,,POINT(-62.7494197 -37.1799683)
2026-05-20 03:00:00+00:00,-37.1800_-62.7494,14.18,71.31,0.01,POINT(-62.7494197 -37.1799683)
2026-05-14 03:00:00+00:00,-32.7863_-61.6036,19.75,51.33,0.0,POINT(-61.6035897 -32.7862754)
2026-05-15 03:00:00+00:00,-32.7863_-61.6036,19.95,57.54,0.0,POINT(-61.6035897 -32.7862754)
2026-05-16 03:00:00+00:00,-32.7863_-61.6036,17.11,66.52,0.24,POINT(-61.6035897 -32.7862754)
2026-05-17 03:00:00+00:00,-32.7863_-61.6036,,,,POINT(-61.6035897 -32.7862754)
2026-05-18 03:00:00+00:00,-32.7863_-61.6036,,,,POINT(-61.6035897 -32.7862754)
2026-05-19 03:00:00+00:00,-32.7863_-61.6036,,,,POINT(-61.6035897 -32.7862754)
2026-05-20 03:00:00+00:00,-32.7863_-61.6036,18.89,54.77,0.0,POINT(-61.6035897 -32.7862754)
2026-05-14 03:00:00+00:00,-37.1527_-58.4884,14.47,78.68,0.02,POINT(-58.4884187 -37.1527482)
2026-05-15 03:00:00+00:00,-37.1527_-58.4884,16.82,72.09,0.32,POINT(-58.4884187 -37.1527482)
2026-05-16 03:00:00+00:00,-37.1527_-58.4884,13.73,77.05,0.58,POINT(-58.4884187 -37.1527482)
2026-05-17 03:00:00+00:00,-37.1527_-58.4884,,,,POINT(-58.4884187 -37.1527482)
2026-05-18 03:00:00+00:00,-37.1527_-58.4884,,,,POINT(-58.4884187 -37.1527482)
2026-05-19 03:00:00+00:00,-37.1527_-58.4884,,,,POINT(-58.4884187 -37.1527482)
2026-05-20 03:00:00+00:00,-37.1527_-58.4884,12.71,78.12,0.11,POINT(-58.4884187 -37.1527482)
2026-05-14 03:00:00+00:00,-32.7046_-60.8160,18.78,58.65,0.0,POINT(-60.8159601 -32.7046372)
2026-05-15 03:00:00+00:00,-32.7046_-60.8160,19.32,68.87,0.0,POINT(-60.8159601 -32.7046372)
2026-05-16 03:00:00+00:00,-32.7046_-60.8160,18.46,69.25,0.43,POINT(-60.8159601 -32.7046372)
2026-05-17 03:00:00+00:00,-32.7046_-60.8160,,,,POINT(-60.8159601 -32.7046372)
2026-05-18 03:00:00+00:00,-32.7046_-60.8160,,,,POINT(-60.8159601 -32.7046372)
2026-05-19 03:00:00+00:00,-32.7046_-60.8160,,,,POINT(-60.8159601 -32.7046372)
2026-05-20 03:00:00+00:00,-32.7046_-60.8160,18.6,62.9,0.0,POINT(-60.8159601 -32.7046372)
2026-05-14 03:00:00+00:00,-30.7155_-61.4696,18.31,76.43,0.02,POINT(-61.469608 -30.7155114)
2026-05-15 03:00:00+00:00,-30.7155_-61.4696,19.9,69.06,0.0,POINT(-61.469608 -30.7155114)
2026-05-16 03:00:00+00:00,-30.7155_-61.4696,19.06,71.39,0.29,POINT(-61.469608 -30.7155114)
2026-05-17 03:00:00+00:00,-30.7155_-61.4696,,,,POINT(-61.469608 -30.7155114)
2026-05-18 03:00:00+00:00,-30.7155_-61.4696,,,,POINT(-61.469608 -30.7155114)
2026-05-19 03:00:00+00:00,-30.7155_-61.4696,,,,POINT(-61.469608 -30.7155114)
2026-05-20 03:00:00+00:00,-30.7155_-61.4696,19.08,66.47,0.0,POINT(-61.469608 -30.7155114)
2026-05-14 03:00:00+00:00,-31.1709_-64.3161,15.16,76.86,0.0,POINT(-64.3160951 -31.1709088)
2026-05-15 03:00:00+00:00,-31.1709_-64.3161,17.28,67.95,0.0,POINT(-64.3160951 -31.1709088)
2026-05-16 03:00:00+00:00,-31.1709_-64.3161,11.13,77.76,0.67,POINT(-64.3160951 -31.1709088)
2026-05-17 03:00:00+00:00,-31.1709_-64.3161,,,,POINT(-64.3160951 -31.1709088)
2026-05-18 03:00:00+00:00,-31.1709_-64.3161,,,,POINT(-64.3160951 -31.1709088)
2026-05-19 03:00:00+00:00,-31.1709_-64.3161,,,,POINT(-64.3160951 -31.1709088)
2026-05-20 03:00:00+00:00,-31.1709_-64.3161,16.17,45.8,0.0,POINT(-64.3160951 -31.1709088)
2026-05-14 03:00:00+00:00,-25.7291_-63.4657,25.67,57.94,0.0,POINT(-63.4656697 -25.7290753)
2026-05-15 03:00:00+00:00,-25.7291_-63.4657,24.38,60.56,0.0,POINT(-63.4656697 -25.7290753)
2026-05-16 03:00:00+00:00,-25.7291_-63.4657,25.43,62.98,0.77,POINT(-63.4656697 -25.7290753)
2026-05-17 03:00:00+00:00,-25.7291_-63.4657,,,,POINT(-63.4656697 -25.7290753)
2026-05-18 03:00:00+00:00,-25.7291_-63.4657,,,,POINT(-63.4656697 -25.7290753)
2026-05-19 03:00:00+00:00,-25.7291_-63.4657,,,,POINT(-63.4656697 -25.7290753)
2026-05-20 03:00:00+00:00,-25.7291_-63.4657,22.25,55.62,0.0,POINT(-63.4656697 -25.7290753)
2026-05-14 03:00:00+00:00,-32.4895_-63.4022,20.18,50.02,0.0,POINT(-63.4022008 -32.4894728)
2026-05-15 03:00:00+00:00,-32.4895_-63.4022,20.61,49.35,0.0,POINT(-63.4022008 -32.4894728)
2026-05-16 03:00:00+00:00,-32.4895_-63.4022,15.27,64.53,0.23,POINT(-63.4022008 -32.4894728)
2026-05-17 03:00:00+00:00,-32.4895_-63.4022,,,,POINT(-63.4022008 -32.4894728)
2026-05-18 03:00:00+00:00,-32.4895_-63.4022,,,,POINT(-63.4022008 -32.4894728)
2026-05-19 03:00:00+00:00,-32.4895_-63.4022,,,,POINT(-63.4022008 -32.4894728)
2026-05-20 03:00:00+00:00,-32.4895_-63.4022,20.0,44.46,0.0,POINT(-63.4022008 -32.4894728)
2026-05-14 03:00:00+00:00,-31.4401_-61.2598,18.05,66.82,0.0,POINT(-61.2598298 -31.4400806)
2026-05-15 03:00:00+00:00,-31.4401_-61.2598,19.65,66.69,0.0,POINT(-61.2598298 -31.4400806)
2026-05-16 03:00:00+00:00,-31.4401_-61.2598,17.38,69.97,0.44,POINT(-61.2598298 -31.4400806)
2026-05-17 03:00:00+00:00,-31.4401_-61.2598,,,,POINT(-61.2598298 -31.4400806)
2026-05-18 03:00:00+00:00,-31.4401_-61.2598,,,,POINT(-61.2598298 -31.4400806)
2026-05-19 03:00:00+00:00,-31.4401_-61.2598,,,,POINT(-61.2598298 -31.4400806)
2026-05-20 03:00:00+00:00,-31.4401_-61.2598,19.74,61.4,0.0,POINT(-61.2598298 -31.4400806)
2026-05-14 03:00:00+00:00,-37.1370_-63.6667,18.37,61.27,0.0,POINT(-63.6667496 -37.1369966)
2026-05-15 03:00:00+00:00,-37.1370_-63.6667,18.45,63.98,0.11,POINT(-63.6667496 -37.1369966)
2026-05-16 03:00:00+00:00,-37.1370_-63.6667,11.87,73.54,0.55,POINT(-63.6667496 -37.1369966)
2026-05-17 03:00:00+00:00,-37.1370_-63.6667,,,,POINT(-63.6667496 -37.1369966)
2026-05-18 03:00:00+00:00,-37.1370_-63.6667,,,,POINT(-63.6667496 -37.1369966)
2026-05-19 03:00:00+00:00,-37.1370_-63.6667,,,,POINT(-63.6667496 -37.1369966)
2026-05-20 03:00:00+00:00,-37.1370_-63.6667,15.25,71.13,0.0,POINT(-63.6667496 -37.1369966)
2026-05-14 03:00:00+00:00,-32.1978_-60.2894,17.23,68.74,0.0,POINT(-60.2894315 -32.1977701)
2026-05-15 03:00:00+00:00,-32.1978_-60.2894,18.63,73.76,0.0,POINT(-60.2894315 -32.1977701)
2026-05-16 03:00:00+00:00,-32.1978_-60.2894,17.95,74.21,0.56,POINT(-60.2894315 -32.1977701)
2026-05-17 03:00:00+00:00,-32.1978_-60.2894,,,,POINT(-60.2894315 -32.1977701)
2026-05-18 03:00:00+00:00,-32.1978_-60.2894,,,,POINT(-60.2894315 -32.1977701)
2026-05-19 03:00:00+00:00,-32.1978_-60.2894,,,,POINT(-60.2894315 -32.1977701)
2026-05-20 03:00:00+00:00,-32.1978_-60.2894,18.54,72.41,0.0,POINT(-60.2894315 -32.1977701)
2026-05-14 03:00:00+00:00,-38.4138_-62.8176,16.53,63.89,0.0,POINT(-62.8176345 -38.4138301)
2026-05-15 03:00:00+00:00,-38.4138_-62.8176,15.24,67.37,0.0,POINT(-62.8176345 -38.4138301)
2026-05-16 03:00:00+00:00,-38.4138_-62.8176,13.17,69.65,0.2,POINT(-62.8176345 -38.4138301)
2026-05-17 03:00:00+00:00,-38.4138_-62.8176,,,,POINT(-62.8176345 -38.4138301)
2026-05-18 03:00:00+00:00,-38.4138_-62.8176,,,,POINT(-62.8176345 -38.4138301)
2026-05-19 03:00:00+00:00,-38.4138_-62.8176,,,,POINT(-62.8176345 -38.4138301)
2026-05-20 03:00:00+00:00,-38.4138_-62.8176,12.48,78.86,0.07,POINT(-62.8176345 -38.4138301)
2026-05-14 03:00:00+00:00,-35.1156_-60.4898,18.7,49.53,0.0,POINT(-60.489771 -35.1155766)
2026-05-15 03:00:00+00:00,-35.1156_-60.4898,19.7,57.17,0.0,POINT(-60.489771 -35.1155766)
2026-05-16 03:00:00+00:00,-35.1156_-60.4898,14.19,65.93,0.75,POINT(-60.489771 -35.1155766)
2026-05-17 03:00:00+00:00,-35.1156_-60.4898,,,,POINT(-60.489771 -35.1155766)
2026-05-18 03:00:00+00:00,-35.1156_-60.4898,,,,POINT(-60.489771 -35.1155766)
2026-05-19 03:00:00+00:00,-35.1156_-60.4898,,,,POINT(-60.489771 -35.1155766)
2026-05-20 03:00:00+00:00,-35.1156_-60.4898,16.35,65.88,0.01,POINT(-60.489771 -35.1155766)
2026-05-14 03:00:00+00:00,-26.9941_-60.7780,25.26,51.34,0.0,POINT(-60.7779551 -26.9940795)
2026-05-15 03:00:00+00:00,-26.9941_-60.7780,23.85,63.71,0.0,POINT(-60.7779551 -26.9940795)
2026-05-16 03:00:00+00:00,-26.9941_-60.7780,25.4,58.49,0.0,POINT(-60.7779551 -26.9940795)
2026-05-17 03:00:00+00:00,-26.9941_-60.7780,,,,POINT(-60.7779551 -26.9940795)
2026-05-18 03:00:00+00:00,-26.9941_-60.7780,,,,POINT(-60.7779551 -26.9940795)
2026-05-19 03:00:00+00:00,-26.9941_-60.7780,,,,POINT(-60.7779551 -26.9940795)
2026-05-20 03:00:00+00:00,-26.9941_-60.7780,21.75,54.67,0.0,POINT(-60.7779551 -26.9940795)
2026-05-14 03:00:00+00:00,-30.5816_-59.9281,18.7,77.66,0.01,POINT(-59.9280841 -30.5815988)
2026-05-15 03:00:00+00:00,-30.5816_-59.9281,19.5,71.99,0.0,POINT(-59.9280841 -30.5815988)
2026-05-16 03:00:00+00:00,-30.5816_-59.9281,19.41,72.2,0.01,POINT(-59.9280841 -30.5815988)
2026-05-17 03:00:00+00:00,-30.5816_-59.9281,,,,POINT(-59.9280841 -30.5815988)
2026-05-18 03:00:00+00:00,-30.5816_-59.9281,,,,POINT(-59.9280841 -30.5815988)
2026-05-19 03:00:00+00:00,-30.5816_-59.9281,,,,POINT(-59.9280841 -30.5815988)
2026-05-20 03:00:00+00:00,-30.5816_-59.9281,19.23,70.56,0.0,POINT(-59.9280841 -30.5815988)
2026-05-14 03:00:00+00:00,-24.6607_-65.1056,21.47,62.32,0.06,POINT(-65.1055563 -24.6606733)
2026-05-15 03:00:00+00:00,-24.6607_-65.1056,19.77,64.18,0.03,POINT(-65.1055563 -24.6606733)
2026-05-16 03:00:00+00:00,-24.6607_-65.1056,21.51,68.78,2.94,POINT(-65.1055563 -24.6606733)
2026-05-17 03:00:00+00:00,-24.6607_-65.1056,,,,POINT(-65.1055563 -24.6606733)
2026-05-18 03:00:00+00:00,-24.6607_-65.1056,,,,POINT(-65.1055563 -24.6606733)
2026-05-19 03:00:00+00:00,-24.6607_-65.1056,,,,POINT(-65.1055563 -24.6606733)
2026-05-20 03:00:00+00:00,-24.6607_-65.1056,17.4,64.85,0.11,POINT(-65.1055563 -24.6606733)
2026-05-14 03:00:00+00:00,-30.3458_-60.5207,18.74,75.01,0.01,POINT(-60.5206908 -30.3458382)
2026-05-15 03:00:00+00:00,-30.3458_-60.5207,20.16,68.73,0.0,POINT(-60.5206908 -30.3458382)
2026-05-16 03:00:00+00:00,-30.3458_-60.5207,19.71,69.27,0.06,POINT(-60.5206908 -30.3458382)
2026-05-17 03:00:00+00:00,-30.3458_-60.5207,,,,POINT(-60.5206908 -30.3458382)
2026-05-18 03:00:00+00:00,-30.3458_-60.5207,,,,POINT(-60.5206908 -30.3458382)
2026-05-19 03:00:00+00:00,-30.3458_-60.5207,,,,POINT(-60.5206908 -30.3458382)
2026-05-20 03:00:00+00:00,-30.3458_-60.5207,19.5,66.24,0.0,POINT(-60.5206908 -30.3458382)
2026-05-14 03:00:00+00:00,-33.0079_-58.5110,17.68,72.21,0.0,POINT(-58.5109859 -33.0078908)
2026-05-15 03:00:00+00:00,-33.0079_-58.5110,17.57,75.33,0.0,POINT(-58.5109859 -33.0078908)
2026-05-16 03:00:00+00:00,-33.0079_-58.5110,18.65,75.57,0.13,POINT(-58.5109859 -33.0078908)
2026-05-17 03:00:00+00:00,-33.0079_-58.5110,,,,POINT(-58.5109859 -33.0078908)
2026-05-18 03:00:00+00:00,-33.0079_-58.5110,,,,POINT(-58.5109859 -33.0078908)
2026-05-19 03:00:00+00:00,-33.0079_-58.5110,,,,POINT(-58.5109859 -33.0078908)
2026-05-20 03:00:00+00:00,-33.0079_-58.5110,16.38,75.73,0.0,POINT(-58.5109859 -33.0078908)
2026-05-14 03:00:00+00:00,-32.0209_-61.2153,19.27,58.99,0.0,POINT(-61.2152688 -32.0209423)
2026-05-15 03:00:00+00:00,-32.0209_-61.2153,20.17,63.44,0.0,POINT(-61.2152688 -32.0209423)
2026-05-16 03:00:00+00:00,-32.0209_-61.2153,17.43,68.28,0.58,POINT(-61.2152688 -32.0209423)
2026-05-17 03:00:00+00:00,-32.0209_-61.2153,,,,POINT(-61.2152688 -32.0209423)
2026-05-18 03:00:00+00:00,-32.0209_-61.2153,,,,POINT(-61.2152688 -32.0209423)
2026-05-19 03:00:00+00:00,-32.0209_-61.2153,,,,POINT(-61.2152688 -32.0209423)
2026-05-20 03:00:00+00:00,-32.0209_-61.2153,20.16,56.27,0.0,POINT(-61.2152688 -32.0209423)
2026-05-14 03:00:00+00:00,-37.4586_-61.9329,15.38,67.12,0.0,POINT(-61.9329038 -37.4585755)
2026-05-15 03:00:00+00:00,-37.4586_-61.9329,16.6,71.48,1.0,POINT(-61.9329038 -37.4585755)
2026-05-16 03:00:00+00:00,-37.4586_-61.9329,11.78,78.41,0.26,POINT(-61.9329038 -37.4585755)
2026-05-17 03:00:00+00:00,-37.4586_-61.9329,,,,POINT(-61.9329038 -37.4585755)
2026-05-18 03:00:00+00:00,-37.4586_-61.9329,,,,POINT(-61.9329038 -37.4585755)
2026-05-19 03:00:00+00:00,-37.4586_-61.9329,,,,POINT(-61.9329038 -37.4585755)
2026-05-20 03:00:00+00:00,-37.4586_-61.9329,11.42,78.83,0.07,POINT(-61.9329038 -37.4585755)
2026-05-14 03:00:00+00:00,-27.4565_-58.6586,24.63,52.15,0.0,POINT(-58.6585875 -27.456452)
2026-05-15 03:00:00+00:00,-27.4565_-58.6586,24.05,63.0,0.0,POINT(-58.6585875 -27.456452)
2026-05-16 03:00:00+00:00,-27.4565_-58.6586,25.21,61.17,0.0,POINT(-58.6585875 -27.456452)
2026-05-17 03:00:00+00:00,-27.4565_-58.6586,,,,POINT(-58.6585875 -27.456452)
2026-05-18 03:00:00+00:00,-27.4565_-58.6586,,,,POINT(-58.6585875 -27.456452)
2026-05-19 03:00:00+00:00,-27.4565_-58.6586,,,,POINT(-58.6585875 -27.456452)
2026-05-20 03:00:00+00:00,-27.4565_-58.6586,21.27,57.12,0.0,POINT(-58.6585875 -27.456452)
2026-05-14 03:00:00+00:00,-30.0598_-62.1059,19.51,76.65,0.01,POINT(-62.1059232 -30.0598238)
2026-05-15 03:00:00+00:00,-30.0598_-62.1059,19.77,71.87,0.0,POINT(-62.1059232 -30.0598238)
2026-05-16 03:00:00+00:00,-30.0598_-62.1059,17.35,77.39,0.38,POINT(-62.1059232 -30.0598238)
2026-05-17 03:00:00+00:00,-30.0598_-62.1059,,,,POINT(-62.1059232 -30.0598238)
2026-05-18 03:00:00+00:00,-30.0598_-62.1059,,,,POINT(-62.1059232 -30.0598238)
2026-05-19 03:00:00+00:00,-30.0598_-62.1059,,,,POINT(-62.1059232 -30.0598238)
2026-05-20 03:00:00+00:00,-30.0598_-62.1059,18.48,67.26,0.0,POINT(-62.1059232 -30.0598238)
2026-05-14 03:00:00+00:00,-28.8879_-62.2689,21.65,73.17,0.02,POINT(-62.2688764 -28.8878546)
2026-05-15 03:00:00+00:00,-28.8879_-62.2689,20.44,71.43,0.0,POINT(-62.2688764 -28.8878546)
2026-05-16 03:00:00+00:00,-28.8879_-62.2689,18.42,77.81,0.28,POINT(-62.2688764 -28.8878546)
2026-05-17 03:00:00+00:00,-28.8879_-62.2689,,,,POINT(-62.2688764 -28.8878546)
2026-05-18 03:00:00+00:00,-28.8879_-62.2689,,,,POINT(-62.2688764 -28.8878546)
